Time	Steering	Speed	Acceleration
9:09:23 AM	6.4	38.01875	0
9:09:23 AM	6.5	38.01875	0
9:09:23 AM	6.6	38.01875	0
9:09:23 AM	6.8	38.01875	0
9:09:23 AM	6.9	38.01875	0
9:09:23 AM	7.1	38.01875	0
9:09:23 AM	7.4	38.01875	0
9:09:23 AM	7.6	38.01875	0
9:09:23 AM	7.8	38.01875	0
9:09:23 AM	8	38.01875	0
9:09:23 AM	8.3	38.01875	0
9:09:23 AM	8.4	38.01875	0
9:09:23 AM	8.5	38.01875	0
9:09:23 AM	8.6	38.01875	0
9:09:23 AM	8.6	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.7	38.01875	0
9:09:23 AM	8.6	38.01875	0
9:09:23 AM	8.6	38.01875	0
9:09:23 AM	8.6	38.01875	0
9:09:23 AM	8.6	38.01875	0
9:09:23 AM	8.6	38.01875	0
9:09:23 AM	8.5	38.01875	0
9:09:23 AM	8.5	38.01875	0
9:09:23 AM	8.4	38.01875	0
9:09:23 AM	8.4	38.01875	0
9:09:23 AM	8.3	38.01875	0
9:09:23 AM	8.3	38.01875	0
9:09:23 AM	8.3	38.01875	0
9:09:23 AM	8.2	38.01875	0
9:09:24 AM	8.2	37.125	3
9:09:24 AM	8.2	37.125	3
9:09:24 AM	8.2	37.125	3
9:09:24 AM	8.1	37.125	3
9:09:24 AM	8.1	37.125	3
9:09:24 AM	8	37.125	3
9:09:24 AM	8	37.125	3
9:09:24 AM	7.9	37.125	3
9:09:24 AM	7.8	37.125	3
9:09:24 AM	7.6	37.125	3
9:09:24 AM	7.5	37.125	3
9:09:24 AM	7.3	37.125	3
9:09:24 AM	7.2	37.125	3
9:09:24 AM	7	37.125	3
9:09:24 AM	6.9	37.125	3
9:09:24 AM	6.7	37.125	3
9:09:24 AM	6.5	37.125	3
9:09:24 AM	6.3	37.125	3
9:09:24 AM	6.2	37.125	3
9:09:24 AM	5.9	37.125	3
9:09:24 AM	5.7	37.125	3
9:09:24 AM	5.4	37.125	3
9:09:24 AM	5.2	37.125	3
9:09:24 AM	5.1	37.125	3
9:09:24 AM	4.8	37.125	3
9:09:24 AM	4.6	37.125	3
9:09:24 AM	4.4	37.125	3
9:09:24 AM	4.3	37.125	3
9:09:24 AM	4.1	37.125	3
9:09:24 AM	3.9	37.125	3
9:09:24 AM	3.7	37.125	3
9:09:24 AM	3.5	37.125	3
9:09:24 AM	3.3	37.125	3
9:09:24 AM	3.1	37.125	3
9:09:24 AM	2.9	37.125	3
9:09:24 AM	2.8	37.125	3
9:09:24 AM	2.6	37.125	3
9:09:24 AM	2.5	37.125	3
9:09:24 AM	2.3	37.125	3
9:09:24 AM	2.2	37.125	3
9:09:24 AM	2	37.125	3
9:09:24 AM	1.8	37.125	3
9:09:24 AM	1.7	37.125	3
9:09:24 AM	1.6	37.125	3
9:09:24 AM	1.5	37.125	3
9:09:24 AM	1.4	37.125	3
9:09:24 AM	1.2	37.125	3
9:09:24 AM	1.1	37.125	3
9:09:24 AM	1	37.125	3
9:09:24 AM	0.8	37.125	3
9:09:24 AM	0.7	37.125	3
9:09:24 AM	0.6	37.125	3
9:09:24 AM	0.6	37.125	3
9:09:24 AM	0.5	37.125	3
9:09:24 AM	0.4	37.125	3
9:09:24 AM	0.4	37.125	3
9:09:24 AM	0.3	37.125	3
9:09:24 AM	0.2	37.125	3
9:09:24 AM	0.1	37.125	3
9:09:24 AM	0	37.125	3
9:09:24 AM	0	37.125	3
9:09:24 AM	-0.1	37.125	3
9:09:24 AM	-0.1	37.125	3
9:09:24 AM	-0.2	37.125	3
9:09:24 AM	-0.3	37.125	3
9:09:24 AM	-0.3	37.125	3
9:09:24 AM	-0.4	37.125	3
9:09:24 AM	-0.4	37.125	3
9:09:24 AM	-0.5	37.125	3
